as_of,n_names,spearman_final_vs_composite,mean_abs_tilt,max_abs_tilt,mean_confidence_c,mean_n,sparse_share,thin_share,ok_share,ranking_turnover_vs_productive,spearman_final_productive_vs_shadow,mean_abs_final_delta
2026-07-14,54,0.9474647522500078,5.442512740069389,8.589829912106277,0.9890128036204053,1251.1851851851852,0.0,0.0,1.0,0.2222222222222222,0.9995425957690107,0.2781767787940825
2026-07-15,54,0.9302706993261082,5.442415991791561,8.590191026784296,0.9890349463610758,1244.5185185185185,0.0,0.0,1.0,0.14814814814814814,0.9996950638460071,0.286442946936398
2026-07-16,54,0.9044605577973276,5.442462879322624,8.589156024256567,0.9890465421772416,1231.6296296296296,0.0,0.0,1.0,0.2962962962962963,0.9991614255765198,0.2864454147011908
2026-07-17,54,0.8963559223733232,5.4424606135280404,8.59004856009116,0.9890452831870418,1226.1203703703704,0.0,0.0,1.0,0.25925925925925924,0.9991614255765198,0.28644529544884395
2026-07-20,54,0.9365100585748086,5.443444909952338,8.588503890052122,0.9894387085024432,1239.5,0.0,0.0,1.0,0.24074074074074073,0.998856489422527,0.2864971005238075
2026-07-21,54,0.8830470942381455,5.442794063844617,8.588566568316107,0.989250141580211,1230.5277777777778,0.0,0.0,1.0,0.3888888888888889,0.9986277873070325,0.2864628454655059
2026-07-22,54,0.9298043158684047,5.443689272845304,8.589523874090185,0.9895190205988119,1255.7314814814815,0.0,0.0,1.0,0.18518518518518517,0.9996188298075089,0.2865099617286998
