as_of,n_names,spearman_final_vs_composite,mean_abs_tilt,max_abs_tilt,mean_confidence_c,mean_n,sparse_share,thin_share,ok_share,ranking_turnover_vs_productive,spearman_final_productive_vs_shadow,mean_abs_final_delta
2026-07-14,54,0.9640488166001105,4.360527656860855,7.601166194762893,0.9890128036204053,1251.1851851851852,0.0,0.0,1.0,0.6111111111111112,0.993977510958643,1.3573597708726544
2026-07-15,54,0.9549752365648819,4.360559675686255,7.601752735282069,0.9890349463610758,1244.5185185185185,0.0,0.0,1.0,0.5925925925925926,0.993977510958643,1.3682992630417028
2026-07-16,54,0.9375143136399463,4.3607842951964715,7.600071892148625,0.9890465421772416,1231.6296296296296,0.0,0.0,1.0,0.6481481481481481,0.9906994473032207,1.368123998827343
2026-07-17,54,0.9219857062144803,4.360658956134224,7.601521322149317,0.9890452831870417,1226.1203703703704,0.0,0.0,1.0,0.7037037037037037,0.994434915189632,1.3682469528426617
2026-07-20,54,0.9531687835146544,4.362292546396326,7.599013236259057,0.9894387085024432,1239.5,0.0,0.0,1.0,0.7222222222222222,0.9943586811511338,1.3676494640798202
2026-07-21,54,0.9097356208979055,4.361598760476151,7.599114972609916,0.989250141580211,1230.5277777777778,0.0,0.0,1.0,0.7592592592592593,0.9929102344196682,1.3676581488339712
2026-07-22,54,0.9501708405278956,4.36260954395212,7.600669188558403,0.9895190205988117,1255.7314814814815,0.0,0.0,1.0,0.6296296296296297,0.995197255574614,1.3675896906218843
