as_of,n_names,spearman_final_vs_composite,mean_abs_tilt,max_abs_tilt,mean_confidence_c,mean_n,sparse_share,thin_share,ok_share,ranking_turnover_vs_productive,spearman_final_productive_vs_shadow,mean_abs_final_delta
2026-07-14,54,0.9535646379879767,5.1560647011183685,8.137733600942788,0.9890128036204053,1251.1851851851852,0.0,0.0,1.0,0.4074074074074074,0.9984753192300361,0.5618227266151413
2026-07-15,54,0.9390392850744383,5.155973044855161,8.138075709585122,0.9890349463610758,1244.5185185185185,0.0,0.0,1.0,0.35185185185185186,0.9982466171145415,0.5728858938727955
2026-07-16,54,0.9156690978408453,5.156017464621432,8.137095180874644,0.9890465421772416,1231.6296296296296,0.0,0.0,1.0,0.5,0.9977129788450542,0.5728908294023817
2026-07-17,54,0.9048610440944215,5.156015318079198,8.137940741138994,0.9890452831870417,1226.1203703703704,0.0,0.0,1.0,0.46296296296296297,0.9983990851915379,0.5728905908976887
2026-07-20,54,0.939940917258072,5.156947809428532,8.136477369523064,0.9894387085024432,1239.5,0.0,0.0,1.0,0.2777777777777778,0.9982466171145415,0.5729942010476156
2026-07-21,54,0.8873553849703639,5.156331218379109,8.13653674893105,0.989250141580211,1230.5277777777778,0.0,0.0,1.0,0.5,0.9980941490375451,0.5729256909310128
2026-07-22,54,0.9359829244729693,5.157179311116604,8.137443670190702,0.9895190205988117,1255.7314814814815,0.0,0.0,1.0,0.2777777777777778,0.9983990851915379,0.5730199234574006
